item_type_id,amount,blueprint_type_id
39,1,20558
40,1,20558
34,1509,20560
35,505,20560
36,439,20560
37,364,20560
38,5,20560
34,14628,20562
35,5718,20562
36,700,20562
37,414,20562
38,154,20562
39,60,20562
40,15,20562
11399,10,20562
34,14628,20564
35,5718,20564
36,700,20564
37,414,20564
38,154,20564
39,60,20564
40,15,20564
11399,40,20564
34,14628,20566
35,5718,20566
36,700,20566
37,414,20566
38,154,20566
39,60,20566
40,15,20566
11399,20,20566
34,2158,20568
35,419,20568
36,161,20568
37,1,20568
38,4,20568
34,2158,20570
35,419,20570
36,161,20570
37,1,20570
38,4,20570
34,2596,20574
35,827,20574
40,1,20574
34,2596,20576
35,827,20576
40,1,20576
34,2596,20578
35,827,20578
40,1,20578
34,2596,20580
35,827,20580
40,1,20580
34,484,20582
35,47,20582
36,268,20582
37,8,20582
38,4,20582
39,2,20582
40,3,20582
34,2456,20588
35,133,20588
36,154,20588
39,2,20588
34,8220,20590
35,2683,20590
36,3239,20590
37,2,20590
38,16,20590
34,102492,20592
35,26293,20592
36,8772,20592
37,2385,20592
38,370,20592
39,19,20592
40,33,20592
34,500,20594
35,250,20594
34,424,20596
35,644,20596
34,504,20598
35,443,20598
36,83,20598
37,2,20598
38,3,20598
34,2932,20600
35,2633,20600
36,96,20600
34,83,20602
35,906,20602
38,6,20602
39,2,20602
40,8,20602
34,110,20604
35,1208,20604
38,8,20604
39,2,20604
40,10,20604
34,1895,20606
35,1869,20606
34,1895,20608
35,1869,20608
34,1895,20610
35,1869,20610
34,1895,20612
35,1869,20612
35,21330,20614
36,517,20614
38,78,20614
40,15,20614
34,1194,20618
35,433,20618
36,102,20618
35,1194,20620
36,433,20620
37,102,20620
36,1194,20622
37,433,20622
38,102,20622
37,1194,20624
38,433,20624
39,103,20624
34,824,20626
35,58,20626
36,26,20626
38,4,20626
34,204,20628
35,163,20628
36,9,20628
34,1701,20630
35,410,20630
36,161,20630
37,5,20630
34,3045,20632
35,2492,20632
36,163,20632
34,7264,20634
35,6739,20634
36,197,20634
37,2,20634
34,7264,20636
35,6739,20636
36,197,20636
37,2,20636
34,7264,20638
35,6739,20638
36,197,20638
37,2,20638
34,7264,20640
35,6739,20640
36,197,20640
37,2,20640
34,7264,20642
35,6739,20642
36,197,20642
37,2,20642
34,3085086,20702
35,745305,20702
36,283461,20702
37,46830,20702
38,14241,20702
39,2040,20702
40,1020,20702
34,3443505,20704
35,745290,20704
36,307941,20704
37,50565,20704
38,14790,20704
39,2460,20704
40,1125,20704
34,411345,21010
35,99374,21010
36,37795,21010
37,6244,21010
38,1899,21010
39,272,21010
40,136,21010
34,492221,21012
35,102443,21012
36,40509,21012
37,6984,21012
38,2122,21012
39,394,21012
40,174,21012
34,399232,21014
35,90923,21014
36,36789,21014
37,5993,21014
38,1624,21014
39,300,21014
40,134,21014
34,425827,21018
35,100006,21018
36,38992,21018
37,6398,21018
38,1927,21018
39,307,21018
40,137,21018
34,294276,21020
35,97058,21020
36,35592,21020
37,5796,21020
38,1657,21020
39,297,21020
40,126,21020
34,459134,21022
35,99372,21022
36,41059,21022
37,6742,21022
38,1972,21022
39,328,21022
40,150,21022
34,448992,21024
35,94461,21024
36,38875,21024
37,6542,21024
38,1830,21024
39,313,21024
40,149,21024
34,674924,21026
35,128439,21026
36,44922,21026
37,7755,21026
38,2024,21026
39,409,21026
40,200,21026
34,787412,21028
35,64939,21028
36,22154,21028
37,3154,21028
38,898,21028
39,129,21028
40,29,21028
34,312447,21030
35,74923,21030
36,29999,21030
37,4049,21030
38,1132,21030
39,219,21030
40,77,21030
34,384937,21036
35,99999,21036
36,39699,21036
37,5923,21036
38,1672,21036
39,292,21036
40,133,21036
34,349387,21038
35,84399,21038
36,33956,21038
37,4594,21038
38,1377,21038
39,242,21038
40,95,21038
34,500092,21040
35,112749,21040
36,42524,21040
37,7124,21040
38,2194,21040
39,409,21040
40,193,21040
34,424488,21042
35,99333,21042
36,40242,21042
37,6923,21042
38,2123,21042
39,387,21042
40,155,21042
36,10000,21055
34,5,21095
35,15,21095
36,20,21095
37,1,21095
38,1,21095
40,1,21095
16275,10,21095
16681,1,21095
16682,1,21095
34,11245,21604
35,7514,21604
36,1400,21604
37,828,21604
38,308,21604
39,125,21604
40,297,21604
34,2500,21098
34,404,21335
35,375,21335
36,6,21335
34,637,21471
35,579,21471
36,1,21471
38,1,21471
34,3436,21473
35,3129,21473
36,3,21473
37,2,21473
34,17896,21475
35,8030,21475
36,1002,21475
37,44,21475
38,22,21475
39,2,21475
40,1,21475
34,3570,21477
35,1918,21477
36,206,21477
37,12,21477
38,2,21477
34,15630,21479
35,13238,21479
36,61,21479
37,1,21479
38,1,21479
39,1,21479
40,2,21479
34,57378,21481
35,14743,21481
36,3889,21481
37,905,21481
38,277,21481
39,50,21481
40,9,21481
34,1216,21483
36,572,21483
37,4,21483
39,6,21483
40,2,21483
34,1216,21485
36,572,21485
37,4,21485
39,6,21485
40,2,21485
34,696,21487
35,442,21487
36,466,21487
37,3,21487
39,2,21487
34,696,21489
35,442,21489
36,466,21489
37,3,21489
39,2,21489
34,211,21492
35,3072,21492
37,9,21494
38,1,21494
34,6250,21497
34,1607,21499
35,274,21499
36,1,21499
37,9,21501
38,1,21501
34,423,21505
35,6144,21505
34,460,21507
35,6294,21507
39,4,21507
40,8,21507
34,466,21509
35,6306,21509
38,2,21509
39,11,21509
40,29,21509
34,452,21511
35,267,21511
36,301,21511
37,177,21511
39,2,21511
34,452,21513
35,267,21513
36,301,21513
37,177,21513
39,2,21513
34,2147,21522
35,129,21522
36,224,21522
34,2147,21524
35,129,21524
36,224,21524
34,2147,21526
35,129,21526
36,224,21526
34,909,21528
35,240,21528
36,664,21528
34,2147,21530
35,129,21530
36,224,21530
34,2800,21535
35,704,21535
36,146,21535
39,2,21535
34,16948,21537
35,14049,21537
36,4,21537
38,3,21537
39,1,21537
34,34156,21539
35,27305,21539
36,14,21539
38,1,21539
39,6,21539
34,756,21541
35,165,21541
36,423,21541
37,4,21541
40,2,21541
34,500,21543
35,250,21543
34,1500,21546
35,130,21546
36,75,21546
37,20,21546
34,1436,21548
35,621,21548
36,130,21548
34,2456,21550
35,133,21550
36,154,21550
39,2,21550
34,4076,21552
35,1479,21552
36,2172,21552
38,1,21552
34,8180,21554
35,2507,21554
36,2544,21554
37,13,21554
38,1,21554
34,8220,21556
35,2683,21556
36,3239,21556
37,2,21556
38,16,21556
34,61476,21558
35,16055,21558
36,6477,21558
37,1756,21558
38,211,21558
39,5,21558
40,12,21558
34,81960,21560
35,21174,21560
36,7752,21560
37,2065,21560
38,292,21560
39,8,21560
40,23,21560
34,102492,21562
35,26293,21562
36,8772,21562
37,2385,21562
38,370,21562
39,19,21562
40,33,21562
34,2500,21629
34,2368,21639
35,488,21639
36,102,21639
39,2,21639
11399,2,21639
34,2452,21641
35,270,21641
36,168,21641
37,4,21641
38,4,21641
11399,2,21641
34,47,21854
35,4,21854
34,70,21856
35,6,21856
36,1,21856
34,60,21858
34,316,21868
35,107,21868
38,1,21868
34,756,22176
35,165,22176
36,423,22176
37,4,22176
40,2,22176
34,756,22178
35,165,22178
36,423,22178
37,4,22178
40,2,22178
34,854,22301
37,100,22301
38,50,22301
40,10,22301
34,854,22308
37,100,22308
38,50,22308
40,10,22308
34,120000,22230
35,32000,22230
36,5200,22230
37,1200,22230
38,430,22230
39,85,22230
40,45,22230
11399,10,22230
34,1216,22292
36,572,22292
37,4,22292
39,6,22292
40,2,22292
34,756,22326
35,165,22326
36,423,22326
37,4,22326
40,2,22326
34,756,22328
35,165,22328
36,423,22328
37,4,22328
40,2,22328
34,756,22330
35,165,22330
36,423,22330
37,4,22330
40,2,22330
34,756,22332
35,165,22332
36,423,22332
37,4,22332
40,2,22332
34,236546,22429
35,59174,22429
36,14914,22429
37,3707,22429
38,924,22429
39,217,22429
40,100,22429
3828,300,22429
11399,600,22429
11532,150,22429
11537,600,22429
11539,4200,22429
11543,12500,22429
11549,100,22429
11554,1500,22429
11557,1089,22429
21025,2,22429
34,236546,22431
35,59174,22431
36,14899,22431
37,3706,22431
38,923,22431
39,211,22431
40,77,22431
3828,300,22431
11399,600,22431
11531,150,22431
11535,600,22431
11541,4200,22431
11545,12500,22431
11547,100,22431
11553,1500,22431
11556,1089,22431
21025,2,22431
34,292865,22437
35,62238,22437
36,16694,22437
37,4570,22437
38,990,22437
39,221,22437
40,92,22437
3828,300,22437
11399,600,22437
11533,150,22437
11534,600,22437
11540,4200,22437
11544,12500,22437
11550,100,22437
11552,1500,22437
11558,1089,22437
21025,2,22437
34,281602,22441
35,70438,22441
36,17730,22441
37,4414,22441
38,1099,22441
39,257,22441
40,94,22441
3828,300,22441
11399,600,22441
11530,150,22441
11536,600,22441
11538,4200,22441
11542,12500,22441
11548,100,22441
11551,1500,22441
11555,1089,22441
21025,2,22441
34,1904428,22443
35,421189,22443
36,151522,22443
38,8940,22443
39,1648,22443
40,857,22443
3828,200,22443
11399,200,22443
11531,80,22443
11535,330,22443
11541,1400,22443
11545,7000,22443
11547,35,22443
11553,600,22443
11556,400,22443
34,1623468,22445
35,405001,22445
36,97844,22445
37,28977,22445
39,1743,22445
40,684,22445
3828,200,22445
11399,200,22445
11530,80,22445
11536,300,22445
11538,1200,22445
11542,7500,22445
11548,40,22445
11551,650,22445
11555,380,22445
34,1539680,22447
35,387080,22447
36,107188,22447
37,11089,22447
38,7941,22447
39,2254,22447
40,524,22447
3828,250,22447
11399,200,22447
11533,80,22447
11534,330,22447
11540,1400,22447
11544,7000,22447
11550,35,22447
11552,600,22447
11558,400,22447
34,2280140,22449
35,489013,22449
36,125053,22449
37,20021,22449
39,1973,22449
40,784,22449
3828,200,22449
11399,200,22449
11532,80,22449
11537,300,22449
11539,1200,22449
11543,7500,22449
11549,40,22449
11554,650,22449
11557,380,22449
34,50274,22453
35,18300,22453
36,4872,22453
37,1023,22453
39,89,22453
40,18,22453
3828,15,22453
11399,10,22453
11532,40,22453
11537,50,22453
11539,240,22453
11543,1000,22453
11549,10,22453
11554,100,22453
11557,25,22453
34,43116,22457
35,10335,22457
36,3579,22457
37,1581,22457
39,81,22457
40,12,22457
3828,15,22457
11399,10,22457
11530,40,22457
11536,50,22457
11538,240,22457
11542,1000,22457
11548,10,22457
11551,100,22457
11555,25,22457
34,46806,22461
35,13200,22461
36,5784,22461
38,242,22461
39,41,22461
40,24,22461
3828,15,22461
11399,10,22461
11531,40,22461
11535,50,22461
11541,240,22461
11545,1000,22461
11547,10,22461
11553,100,22461
11556,25,22461
34,35328,22465
35,10677,22465
36,4596,22465
37,963,22465
38,299,22465
39,96,22465
40,8,22465
3828,15,22465
11399,10,22465
11533,40,22465
11534,50,22465
11540,240,22465
11544,1000,22465
11550,10,22465
11552,100,22465
11558,25,22465
34,1904428,22467
35,421189,22467
36,151522,22467
38,8940,22467
39,1648,22467
40,857,22467
3828,250,22467
11399,200,22467
11531,80,22467
11535,300,22467
11541,1200,22467
11545,7500,22467
11547,40,22467
11553,650,22467
11556,380,22467
34,1623468,22469
35,405001,22469
36,97844,22469
37,28977,22469
39,1743,22469
40,684,22469
3828,250,22469
11399,200,22469
11530,80,22469
11536,330,22469
11538,1400,22469
11542,7000,22469
11548,35,22469
11551,600,22469
11555,400,22469
34,1539680,22471
35,387080,22471
36,107188,22471
37,11089,22471
38,7941,22471
39,2254,22471
40,524,22471
3828,200,22471
11399,200,22471
11533,80,22471
11534,300,22471
11540,1200,22471
11544,7500,22471
11550,40,22471
11552,650,22471
11558,380,22471
34,2280140,22475
35,489013,22475
36,125053,22475
37,20021,22475
39,1973,22475
40,784,22475
3828,250,22475
11399,200,22475
11532,80,22475
11537,330,22475
11539,1400,22475
11543,7000,22475
11549,35,22475
11554,600,22475
11557,400,22475
34,452,22477
35,267,22477
36,301,22477
37,177,22477
39,2,22477
34,608,22543
36,286,22543
37,2,22543
39,3,22543
40,1,22543
34,2000000,22545
35,600000,22545
36,60000,22545
37,17842,22545
38,3972,22545
39,1000,22545
40,270,22545
3828,50,22545
11399,72,22545
11531,40,22545
11535,150,22545
11541,2000,22545
11545,2000,22545
11547,30,22545
11553,400,22545
11556,150,22545
34,233476,22547
35,14703,22547
36,6002,22547
37,509,22547
38,49,22547
39,29,22547
40,9,22547
3828,50,22547
11399,36,22547
11531,10,22547
11535,100,22547
11541,600,22547
11545,500,22547
11547,8,22547
11553,100,22547
11556,100,22547
34,512884,22549
35,54279,22549
36,11093,22549
37,7131,22549
38,1574,22549
39,404,22549
40,78,22549
3828,50,22549
11399,54,22549
11531,20,22549
11535,125,22549
11541,1200,22549
11545,1000,22549
11547,15,22549
11553,200,22549
11556,125,22549
34,854,22554
37,100,22554
38,50,22554
40,10,22554
34,854,22556
37,100,22556
38,50,22556
40,10,22556
34,854,22558
37,100,22558
38,50,22558
40,10,22558
34,7664,22573
36,564,22573
37,8,22573
38,2,22573
39,4,22573
40,2,22573
34,608,22577
36,286,22577
37,2,22577
39,3,22577
40,1,22577
34,9876,22766
35,747,22766
36,269,22766
37,405,22766
38,27,22766
34,5,22779
35,15,22779
36,20,22779
37,1,22779
38,1,22779
40,1,22779
16275,10,22779
34,232,22781
35,4468,22781
38,2,22781
40,4,22781
34,10810,22783
35,8788,22783
36,2577,22783
37,987,22783
38,498,22783
39,170,22783
40,103,22783
21009,200,22853
21013,75,22853
21017,100,22853
21019,25,22853
21021,150,22853
21023,150,22853
21025,200,22853
21029,525,22853
21035,75,22853
21037,50,22853
24558,200,22853
24560,200,22853
34,509,22876
35,454,22876
36,167,22876
34,509,22878
35,454,22878
36,167,22878
34,5412,22880
35,4063,22880
36,1451,22880
39,1,22880
40,1,22880
34,9160,22882
35,5845,22882
36,6,22882
38,3,22882
40,1,22882
34,9160,22884
35,5845,22884
36,6,22884
38,3,22884
40,1,22884
34,64,22886
35,22,22886
36,1,22886
34,772,22888
35,259,22888
40,2,22888
34,2044,22890
35,957,22890
36,815,22890
37,1,22890
38,4,22890
34,4196,22892
35,1671,22892
36,924,22892
37,40,22892
38,46,22892
34,956,22894
35,2,22894
36,48,22894
38,3,22894
34,212,22896
35,3072,22896
34,212,22898
35,3072,22898
34,896,22900
35,270,22900
39,1,22900
34,1500,22902
35,130,22902
36,75,22902
37,20,22902
34,1436,22904
35,621,22904
36,130,22904
34,4008,22906
35,1158,22906
36,1079,22906
40,1,22906
34,4076,22908
35,1479,22908
36,2172,22908
38,1,22908
34,8180,22910
35,2507,22910
36,2544,22910
37,13,22910
38,1,22910
34,40996,22912
35,10935,22912
36,5454,22912
37,1436,22912
38,113,22912
39,7,22912
34,61476,22914
35,16055,22914
36,6477,22914
37,1756,22914
38,211,22914
39,5,22914
40,12,22914
34,81960,22916
35,21174,22916
36,7752,22916
37,2065,22916
38,292,22916
39,8,22916
40,23,22916
34,7245,22918
35,1313,22918
34,7245,22920
35,1313,22920
34,1192,22922
35,433,22922
36,107,22922
34,1192,22924
35,433,22924
36,107,22924
34,5096,22926
35,3598,22926
36,31,22926
34,854,22928
40,1,22928
34,854,22930
40,1,22930
34,644,22932
35,139,22932
36,333,22932
37,3,22932
40,2,22932
34,644,22934
35,139,22934
36,333,22934
37,3,22934
40,2,22934
34,3433,22936
35,2847,22936
36,3,22936
37,2,22936
34,3433,22938
35,2847,22938
36,3,22938
37,2,22938
34,5096,22940
35,3598,22940
36,31,22940
34,5096,22942
35,3598,22942
36,31,22942
34,227,22944
35,689,22944
36,948,22944
37,107,22944
34,227,22946
35,689,22946
36,948,22946
37,107,22946
34,806,22948
35,3,22948
36,101,22948
37,1,22948
34,1355,22950
35,832,22950
36,97,22950
34,3886,22952
35,2930,22952
36,1,22952
35,592,22954
36,2,22954
37,4,22954
38,1,22954
39,2,22954
34,851654,23056
35,200012,23056
36,77984,23056
37,20796,23056
38,3854,23056
39,614,23056
40,1020,23056
34,650822,23058
35,249024,23058
36,72450,23058
37,25024,23058
38,4270,23058
39,422,23058
40,1034,23058
34,824704,23060
35,226902,23060
36,74932,23060
37,29028,23060
38,4824,23060
39,468,23060
40,1024,23060
34,1029334,23062
35,199874,23062
36,75148,23062
37,18794,23062
38,4422,23062
39,534,23062
40,998,23062
35,4,23072
37,3,23072
38,3,23072
39,1,23072
34,806,23415
35,3,23415
36,101,23415
37,1,23415
34,806,23417
35,3,23417
36,101,23417
37,1,23417
34,956,23419
35,2,23419
36,48,23419
38,3,23419
34,5352,23474
35,656,23474
37,42,23474
38,24,23474
39,8,23474
34,232,23507
35,4468,23507
38,2,23507
40,4,23507
34,7664,23511
36,564,23511
37,8,23511
38,2,23511
39,4,23511
40,2,23511
34,6408,23513
35,806,23513
37,66,23513
38,8,23513
39,4,23513
34,9876,23524
35,747,23524
36,269,23524
37,405,23524
38,27,23524
34,464,23526
35,8936,23526
38,4,23526
40,8,23526
34,5000,23528
35,2000,23528
36,55,23528
37,2,23528
38,2,23528
39,50,23528
40,10,23528
34,400,23534
35,100,23534
40,1,23534
34,6408,23537
35,806,23537
37,66,23537
38,8,23537
39,4,23537
34,464,23560
35,8936,23560
38,4,23560
40,8,23560
34,464,23562
35,8936,23562
38,4,23562
40,8,23562
34,464,23564
35,8936,23564
38,4,23564
40,8,23564
34,424,23660
36,4,23660
38,2,23660
34,1809723,24549
35,938919,24549
36,512913,24549
37,190722,24549
38,327282,24549
39,16937,24549
40,24619,24549
34,2820,23703
35,144,23703
36,139,23703
37,1,23703
38,7,23703
39,1,23703
34,2368,23706
35,488,23706
36,102,23706
39,2,23706
34,484,23708
35,62,23708
37,4,23708
38,2,23708
34,2472,23710
35,187,23710
36,68,23710
37,104,23710
38,6,23710
34,340,23712
35,56,23712
36,21,23712
37,17,23712
38,2,23712
34,3072,23714
35,2,23714
36,202,23714
37,10,23714
39,2,23714
34,458,23716
35,6,23716
37,4,23716
38,2,23716
34,2472,23718
35,187,23718
36,68,23718
37,104,23718
38,6,23718
34,340,23720
35,56,23720
36,21,23720
37,17,23720
38,2,23720
34,2452,23722
35,270,23722
36,168,23722
37,4,23722
38,4,23722
34,856,23724
35,6,23724
36,6,23724
38,4,23724
34,2820,23726
35,144,23726
36,139,23726
37,1,23726
38,7,23726
39,1,23726
34,424,23728
36,4,23728
38,2,23728
34,2452,23730
35,270,23730
36,168,23730
37,4,23730
38,4,23730
34,856,23732
35,6,23732
36,6,23732
38,4,23732
34,3729256,23736
35,911436,23736
36,301400,23736
37,52828,23736
38,15608,23736
39,2220,23736
40,1970,23736
21009,6,23758
21013,3,23758
21017,10,23758
21019,9,23758
21021,10,23758
21023,4,23758
21025,10,23758
21029,44,23758
21035,3,23758
21037,7,23758
24558,10,23758
24560,10,23758
34,232,23760
35,4468,23760
38,2,23760
40,4,23760
21009,500,23774
21011,500,23774
21013,200,23774
21017,300,23774
21019,300,23774
21021,400,23774
21023,400,23774
21025,500,23774
21035,200,23774
21037,200,23774
24545,500,23774
24547,500,23774
24556,500,23774
24558,500,23774
24560,500,23774
34,676,23784
35,203,23784
36,280,23784
37,39,23784
38,2,23784
39,1,23784
34,17044,23786
35,16211,23786
36,12257,23786
37,789,23786
39,1,23786
40,5,23786
34,4720,23788
35,2844,23788
36,758,23788
38,18,23788
39,3,23788
40,1,23788
34,9532,23790
35,6285,23790
36,2253,23790
37,1,23790
39,5,23790
40,1,23790
34,1784,23792
35,88,23792
36,163,23792
38,1,23792
34,10996,23794
35,10435,23794
36,7524,23794
37,208,23794
38,5,23794
40,3,23794
34,772,23796
35,259,23796
40,2,23796
34,2044,23798
35,957,23798
36,815,23798
37,1,23798
38,4,23798
34,4196,23800
35,1671,23800
36,924,23800
37,40,23800
38,46,23800
34,616,23802
35,384,23802
36,138,23802
37,2,23802
38,2,23802
34,1204,23804
35,952,23804
36,444,23804
37,2,23804
38,1,23804
34,4117,23806
35,1561,23806
36,1176,23806
39,2,23806
34,249,23808
38,5,23808
40,1,23808
34,218,23810
35,133,23810
36,512,23810
39,1,23810
40,1,23810
34,1509,23812
35,505,23812
36,439,23812
37,364,23812
38,5,23812
34,687,23814
35,289,23814
36,371,23814
40,1,23814
34,468,23816
35,35,23816
36,178,23816
37,86,23816
39,1,23816
40,1,23816
34,1336,23818
35,190,23818
36,357,23818
37,178,23818
39,18,23818
40,3,23818
34,1337,23820
35,1337,23820
36,1337,23820
37,1337,23820
39,45,23820
40,22,23820
34,1884,23822
35,1379,23822
36,20,23822
37,124,23822
40,1,23822
34,4092,23825
35,2887,23825
36,247,23825
37,533,23825
40,11,23825
34,10952,23830
35,6100,23830
36,989,23830
37,2948,23830
40,62,23830
34,1568,23835
35,5,23835
36,70,23835
37,12,23835
39,1,23835
34,1400,23837
35,1042,23837
36,3,23837
37,6,23837
34,1980,23839
35,728,23839
36,19,23839
37,4,23839
39,2,23839
34,4076,23841
35,1479,23841
36,2172,23841
38,1,23841
34,8180,23843
35,2507,23843
36,2544,23843
37,13,23843
38,1,23843
34,8220,23845
35,2683,23845
36,3239,23845
37,2,23845
38,16,23845
34,61476,23847
35,16055,23847
36,6477,23847
37,1756,23847
38,211,23847
39,5,23847
40,12,23847
34,81960,23849
35,21174,23849
36,7752,23849
37,2065,23849
38,292,23849
39,8,23849
40,23,23849
34,102492,23851
35,26293,23851
36,8772,23851
37,2385,23851
38,370,23851
39,19,23851
40,33,23851
34,6656,23853
35,870,23853
38,3,23853
40,1,23853
34,6656,23855
35,870,23855
38,3,23855
40,1,23855
34,16640,23857
35,2175,23857
38,7,23857
40,3,23857
34,7096,23865
35,4755,23865
36,15,23865
39,2,23865
40,1,23865
34,20488,23867
35,16510,23867
36,25,23867
39,3,23867
34,41696,23869
35,32848,23869
38,3,23869
39,2,23869
40,1,23869
23882,1,23888
34,456,23895
35,46,23895
36,66,23895
37,6,23895
34,1004,23897
35,775,23897
38,3,23897
34,464,23899
35,60,23899
36,2,23899
37,66,23899
34,608,23901
36,286,23901
37,2,23901
39,3,23901
40,1,23901
34,608,23903
36,286,23903
37,2,23903
39,3,23903
40,1,23903
21009,7,23912
21013,7,23912
21017,8,23912
21019,7,23912
21021,6,23912
21023,6,23912
21025,10,23912
21029,55,23912
21035,7,23912
21037,9,23912
24558,10,23912
24560,10,23912
21009,125,23914
21013,125,23914
21017,150,23914
21019,125,23914
21021,100,23914
21023,75,23914
21025,200,23914
21029,625,23914
21035,125,23914
21037,200,23914
24558,200,23914
24560,200,23914
21009,4,23916
21013,10,23916
21017,4,23916
21019,5,23916
21021,4,23916
21023,10,23916
21025,10,23916
21029,37,23916
21035,10,23916
21037,5,23916
24558,10,23916
24560,10,23916
21009,50,23918
21013,200,23918
21017,50,23918
21019,75,23918
21021,50,23918
21023,200,23918
21025,200,23918
21029,375,23918
21035,200,23918
21037,100,23918
24558,200,23918
24560,200,23918
21009,100,23920
21013,25,23920
21017,200,23920
21019,200,23920
21021,200,23920
21023,50,23920
21025,200,23920
21029,450,23920
21035,25,23920
21037,150,23920
24558,200,23920
24560,200,23920
34,3193700,23954
35,1500087,23954
36,584880,23954
37,459840,23954
38,547301,23954
39,49086,23954
40,44658,23954
34,2887026,24284
35,745290,24284
36,297741,24284
37,50565,24284
38,12540,24284
39,2460,24284
40,996,24284
34,3000,24306
35,3000,24306
36,3000,24306
11399,15,24306
34,25000,24349
35,11000,24349
36,9000,24349
37,2500,24349
38,350,24349
39,74,24349
40,40,24349
34,12000,24396
35,13000,24396
36,55,24396
37,2,24396
38,2,24396
40,1,24396
34,13200,24418
35,14300,24418
36,61,24418
37,3,24418
38,3,24418
40,2,24418
11399,3,24418
34,5500,24428
35,2200,24428
36,61,24428
37,3,24428
38,3,24428
39,55,24428
40,11,24428
11399,3,24428
34,440,24439
35,110,24439
40,2,24439
11399,3,24439
35,21330,24444
36,517,24444
38,78,24444
40,15,24444
11399,3,24444
34,1500,24469
35,1200,24469
36,600,24469
37,74,24469
38,32,24469
34,2440,24472
35,30,24472
36,20,24472
37,10,24472
40,1,24472
9830,4,24472
11399,1,24472
11693,1,24472
16671,30,24472
16680,3,24472
34,2440,24474
35,30,24474
36,20,24474
37,10,24474
40,1,24474
9830,4,24474
11399,1,24474
11692,1,24474
16673,30,24474
16680,3,24474
34,2440,24476
35,30,24476
36,20,24476
37,10,24476
40,1,24476
9830,4,24476
11399,1,24476
11695,1,24476
16670,30,24476
16680,3,24476
34,2440,24605
35,30,24605
36,20,24605
37,10,24605
40,1,24605
9830,4,24605
11399,1,24605
11693,1,24605
16671,30,24605
16680,3,24605
34,2440,24604
35,30,24604
36,20,24604
37,10,24604
40,1,24604
9830,4,24604
11399,1,24604
11692,1,24604
16673,30,24604
16680,3,24604
34,2440,24543
35,30,24543
36,20,24543
37,10,24543
40,1,24543
9830,4,24543
11399,1,24543
11695,1,24543
16670,30,24543
16680,3,24543
21009,10,24484
21013,5,24484
21017,6,24484
21019,3,24484
21021,8,24484
21023,8,24484
21025,10,24484
21029,48,24484
21035,6,24484
21037,3,24484
24558,10,24484
24560,10,24484
34,3172,24487
36,30,24487
37,12,24487
39,1,24487
40,7,24487
9830,8,24487
11399,1,24487
11695,2,24487
16680,8,24487
34,3172,24489
36,30,24489
37,12,24489
39,1,24489
40,7,24489
9830,8,24489
11399,1,24489
11692,2,24489
16680,8,24489
34,3172,24491
36,30,24491
37,12,24491
39,1,24491
40,7,24491
9830,8,24491
11399,1,24491
11694,2,24491
16680,8,24491
34,3172,24614
36,30,24614
37,12,24614
39,1,24614
40,7,24614
9830,8,24614
11399,1,24614
11693,2,24614
16680,8,24614
34,3172,24617
36,30,24617
37,12,24617
39,1,24617
40,7,24617
9830,8,24617
11399,1,24617
11694,2,24617
16680,8,24617
34,3172,24615
36,30,24615
37,12,24615
39,1,24615
40,7,24615
9830,8,24615
11399,1,24615
11695,2,24615
16680,8,24615
34,2992,24496
36,20,24496
37,30,24496
40,4,24496
9830,8,24496
11399,1,24496
11693,2,24496
16680,8,24496
34,2992,24498
36,20,24498
37,30,24498
40,4,24498
9830,8,24498
11399,1,24498
11692,2,24498
16680,8,24498
34,2992,24500
36,20,24500
37,30,24500
40,4,24500
9830,8,24500
11399,1,24500
11695,2,24500
16680,8,24500
34,2992,24502
36,20,24502
37,30,24502
40,4,24502
9830,8,24502
11399,1,24502
11693,2,24502
16680,8,24502
34,2992,24504
36,20,24504
37,30,24504
40,4,24504
9830,8,24504
11399,1,24504
11692,2,24504
16680,8,24504
34,2992,24506
36,20,24506
37,30,24506
40,4,24506
9830,8,24506
11399,1,24506
11694,2,24506
16680,8,24506
34,10112,24508
38,22,24508
39,19,24508
40,30,24508
9830,80,24508
11399,5,24508
11692,9,24508
16680,12,24508
34,10112,24510
38,22,24510
39,19,24510
40,30,24510
9830,80,24510
11399,5,24510
11694,9,24510
16680,12,24510
34,10112,24512
38,22,24512
39,19,24512
40,30,24512
9830,80,24512
11399,5,24512
11695,9,24512
16680,12,24512
34,10112,24514
38,22,24514
39,19,24514
40,30,24514
9830,80,24514
11399,5,24514
11693,9,24514
16680,12,24514
34,10112,24516
38,22,24516
39,19,24516
40,30,24516
9830,80,24516
11399,5,24516
11695,9,24516
16680,12,24516
34,10112,24518
38,22,24518
39,19,24518
40,30,24518
9830,80,24518
11399,5,24518
11694,9,24518
16680,12,24518
34,29520,24520
36,500,24520
40,50,24520
9830,285,24520
11399,20,24520
11692,20,24520
16680,88,24520
34,29520,24522
36,500,24522
40,50,24522
9830,285,24522
11399,20,24522
11693,20,24522
16680,88,24522
34,29520,24524
36,500,24524
40,50,24524
9830,285,24524
11399,20,24524
11694,20,24524
16680,88,24524
34,29520,24526
36,500,24526
40,50,24526
9830,285,24526
11399,20,24526
11695,20,24526
16680,88,24526
34,29520,24528
36,500,24528
40,50,24528
9830,285,24528
11399,20,24528
11694,20,24528
16680,88,24528
34,29520,24530
36,500,24530
