item_type_id,amount,blueprint_type_id
34,3150000,27713
35,525000,27713
36,157500,27713
37,52500,27713
38,26250,27713
39,21000,27713
40,7875,27713
12236,1,27713
34,787500,27714
35,131250,27714
36,39375,27714
37,13125,27714
38,6562,27714
39,5250,27714
40,1968,27714
20064,1,27714
34,3000000,27781
35,500000,27781
36,150000,27781
37,50000,27781
38,25000,27781
39,20000,27781
40,7500,27781
12235,1,27781
34,1500000,27783
35,250000,27783
36,75000,27783
37,25000,27783
38,12500,27783
39,10000,27783
40,3750,27783
20059,1,27783
34,750000,27785
35,125000,27785
36,37500,27785
37,12500,27785
38,6250,27785
39,5000,27785
40,1875,27785
20060,1,27785
34,3150000,27787
35,525000,27787
36,157500,27787
37,52500,27787
38,26250,27787
39,21000,27787
40,7875,27787
12235,1,27787
34,1575000,27789
35,262500,27789
36,78750,27789
37,26250,27789
38,13125,27789
39,10500,27789
40,3937,27789
20059,1,27789
34,787500,27791
35,131250,27791
36,39375,27791
37,13125,27791
38,6562,27791
39,5250,27791
40,1968,27791
20060,1,27791
453,1,2825
2872,1,2825
454,1,2826
2872,1,2826
458,1,2827
2867,1,2827
2872,1,2827
459,1,2828
2867,1,2828
2872,1,2828
462,1,2829
2867,1,2829
2870,1,2829
2872,1,2829
464,1,2830
2867,2,2830
2870,1,2830
2872,2,2830
40,10,27807
17406,1,27807
40,10,27808
16694,1,27808
40,10,27809
17168,1,27809
40,10,27810
17407,1,27810
40,10,27811
17408,1,27811
40,10,27812
17167,1,27812
40,10,27813
17167,1,27813
40,10,27814
17408,1,27814
40,10,27815
17407,1,27815
40,10,27816
17168,1,27816
40,10,27817
17406,1,27817
40,10,27818
16694,1,27818
40,10,27819
16694,1,27819
40,10,27820
17406,1,27820
40,10,27821
17168,1,27821
40,10,27822
17407,1,27822
40,10,27823
17167,1,27823
40,10,27824
17408,1,27824
40,10,27825
16694,1,27825
40,10,27826
17406,1,27826
40,10,27827
17168,1,27827
40,10,27828
17407,1,27828
40,10,27829
17167,1,27829
40,10,27830
17408,1,27830
498,1,2805
2867,2,2805
2870,1,2805
2872,2,2805
2867,1,2807
2870,1,2807
2872,1,2807
496,1,2807
493,1,2810
2867,1,2810
2872,1,2810
491,1,2814
2867,1,2814
2872,1,2814
488,1,2816
2872,1,2816
486,1,2819
2872,1,2819
37,1000,27831
40,5,27831
16689,1,27831
37,1000,27832
40,5,27832
17770,1,27832
37,1000,27833
40,5,27833
17771,1,27833
37,1000,27834
40,5,27834
17772,1,27834
37,1000,27835
40,5,27835
16688,1,27835
37,1000,27836
40,5,27836
16631,1,27836
37,1000,27837
40,5,27837
16631,1,27837
37,1000,27838
40,5,27838
16688,1,27838
37,1000,27839
40,5,27839
16689,1,27839
37,1000,27840
40,5,27840
17770,1,27840
37,1000,27841
40,5,27841
17771,1,27841
37,1000,27842
40,5,27842
17772,1,27842
573,1,2803
2867,1,2803
2870,1,2803
2872,1,2803
574,1,2804
2867,2,2804
2870,1,2804
2872,2,2804
568,1,2806
2867,1,2806
2872,1,2806
570,1,2808
2867,1,2808
2872,1,2808
564,1,2813
2872,1,2813
565,1,2815
2872,1,2815
37,100,27843
40,5,27843
16692,1,27843
37,100,27844
40,5,27844
16691,1,27844
37,100,27845
40,5,27845
16690,1,27845
37,100,27846
40,5,27846
17404,1,27846
37,100,27847
40,5,27847
17403,1,27847
17402,1,27848
37,100,27848
40,5,27848
37,100,27849
40,5,27849
17402,1,27849
37,100,27850
40,5,27850
16692,1,27850
37,100,27851
40,5,27851
16691,1,27851
37,100,27852
40,5,27852
17403,1,27852
37,100,27853
40,5,27853
17404,1,27853
37,100,27854
40,5,27854
16690,1,27854
1948,1,2792
2867,1,2792
2876,1,2792
1958,1,2794
2867,1,2794
2876,1,2794
1955,1,2796
2867,1,2796
2876,1,2796
1956,1,2798
2867,1,2798
2876,1,2798
37,100,27859
17174,1,27859
37,100,27860
17177,1,27860
37,100,27861
17176,1,27861
37,100,27862
17175,1,27862
37,100,27863
17175,1,27863
37,100,27864
17174,1,27864
37,100,27865
17176,1,27865
37,100,27866
17177,1,27866
2867,1,2736
2876,1,2736
3242,1,2736
447,1,2740
2867,1,2740
2876,1,2740
17182,1,27867
17181,1,27868
17181,1,27869
17182,1,27870
526,1,2741
2867,1,2741
2876,1,2741
17178,1,27871
37,100,27871
37,100,27872
17178,1,27872
37,100,27873
17180,1,27873
37,100,27874
17180,1,27874
2867,1,2799
2870,1,2799
12269,1,2799
37,100,27875
27672,1,27875
37,100,27876
27672,1,27876
37,100,27877
27672,1,27877
37,100,27878
27672,1,27878
9848,17,3991
11475,1,3991
11538,17,3991
27904,1,3991
9848,8,4298
11475,1,4298
11538,8,4298
27930,1,4298
9848,4,4300
11475,1,4300
11538,4,4300
27932,1,4300
503,1,2822
2867,2,2822
2870,2,2822
2872,2,2822
501,1,2823
2872,1,2823
2867,1,2824
2872,1,2824
13320,1,2824
37,1000,27944
17773,1,27944
37,1000,27945
16697,1,27945
37,1000,27946
16696,1,27946
37,1000,27947
16696,1,27947
37,1000,27948
16697,1,27948
37,1000,27949
17773,1,27949
22,1000,28368
17425,1000,28386
17426,1000,28448
1223,1000,28449
17429,1000,28450
17428,1000,28451
1225,1250,28452
17433,1250,28453
17432,1250,28454
1232,2000,28455
17437,2000,28456
17436,2000,28457
1229,4000,28458
17865,4000,28459
17866,4000,28460
21,5000,28461
17441,5000,28462
17440,5000,28463
1231,5000,28464
17445,5000,28465
17444,5000,28466
1226,7500,28467
17449,7500,28468
17448,7500,28469
20,12000,28470
17453,12000,28471
17452,12000,28472
17869,500,28473
11396,500,28474
17870,500,28475
1227,25000,28476
17868,25000,28477
17867,25000,28478
17455,33300,28479
18,33300,28480
17456,33300,28481
1224,49950,28482
17459,49950,28483
17460,49950,28484
17463,99900,28485
17464,99900,28486
1228,99900,28487
17466,1250,28488
17467,1250,28489
19,1250,28490
17470,166500,28491
17471,166500,28492
1230,166500,28493
16264,1,28494
16262,1,28495
16267,1,28496
17978,1,28497
16268,1,28498
16263,1,28499
16266,1,28500
16269,1,28501
17976,1,28502
17977,1,28503
17975,1,28504
16265,1,28505
2867,5,2820
2868,4,2820
2869,8,2820
2870,8,2820
2871,5,2820
2872,5,2820
2875,8,2820
2876,4,2820
21037,2,2820
2867,5,2821
2868,4,2821
2869,8,2821
2870,8,2821
2871,5,2821
2872,5,2821
2875,8,2821
2876,4,2821
21037,2,2821
2867,8,28605
2868,5,28605
2869,11,28605
2870,11,28605
2871,8,28605
2872,8,28605
2875,11,28605
2876,5,28605
21037,3,28605
2348,1,2739
2463,4,2739
17392,1,2739
17317,20,29040
33361,20,29046
17317,20,29052
17317,20,29060
33360,20,29074
33361,20,29076
17317,20,29080
33359,20,29082
33359,20,29086
33362,20,29094
33362,20,29098
33360,20,29104
9840,8,30833
9842,6,30833
11483,1,30833
11536,3,30833
11539,3,30833
22177,1,30833
9842,6,30835
11483,1,30835
11536,3,30835
11540,3,30835
22175,1,30835
9840,8,30835
9834,4,4259
11483,1,4259
11540,4,4259
17938,1,4259
9834,4,4261
11483,1,4261
11540,4,4261
18639,1,4261
30304,10,29993
30307,10,29993
30309,5,29993
30018,1,29993
30019,1,29993
30021,3,29993
30254,5,29993
30019,1,29995
30021,3,29995
30248,1,29995
30254,5,29995
30305,10,29995
30308,10,29995
30309,5,29995
30252,1,29997
30268,1,29997
30269,1,29997
30270,1,29997
30271,1,29997
30304,5,29997
30307,5,29997
30311,5,29997
30019,4,30003
30021,5,30003
30251,2,30003
30259,2,30003
30303,30,30003
30304,5,30003
30305,2,30003
30019,1,30009
30021,3,30009
30022,1,30009
30254,5,30009
30305,10,30009
30308,10,30009
30309,5,30009
30021,4,30465
30254,5,30465
30303,15,30465
30304,4,30465
30019,1,30467
30021,3,30467
30024,1,30467
30254,5,30467
30304,10,30467
30307,10,30467
30309,5,30467
30310,10,30471
30019,4,30471
30021,4,30471
30254,10,30471
30259,4,30471
30303,50,30471
30308,10,30471
30021,3,30475
30254,3,30475
30303,10,30475
30304,2,30475
30019,3,30477
30021,4,30477
30251,4,30477
30254,5,30477
30303,25,30477
30304,10,30477
30306,15,30477
30308,10,30477
30019,1,30479
30021,3,30479
30254,5,30479
30258,1,30479
30303,10,30479
30307,10,30479
30309,5,30479
30002,1,30037
30464,1,30037
30466,1,30037
30474,1,30037
30476,1,30037
30002,1,30039
30464,1,30039
30466,1,30039
30474,1,30039
30476,1,30039
30002,1,30041
30464,1,30041
30466,1,30041
30474,1,30041
30476,1,30041
30002,1,30043
30464,1,30043
30466,1,30043
30474,1,30043
30476,1,30043
30002,1,30047
30464,1,30047
30466,1,30047
30474,1,30047
30476,1,30047
30002,1,30049
30464,1,30049
30466,1,30049
30474,1,30049
30476,1,30049
30002,1,30051
30464,1,30051
30466,1,30051
30474,1,30051
30476,1,30051
30002,1,30053
30464,1,30053
30466,1,30053
30474,1,30053
30476,1,30053
30002,1,30057
30464,1,30057
30466,1,30057
30474,1,30057
30476,1,30057
30002,1,30059
30464,1,30059
30466,1,30059
30474,1,30059
30476,1,30059
30002,1,30061
30464,1,30061
30466,1,30061
30474,1,30061
30476,1,30061
30476,1,30063
30002,1,30063
30464,1,30063
30466,1,30063
30474,1,30063
30002,1,30067
30464,1,30067
30466,1,30067
30474,1,30067
30476,1,30067
30002,1,30069
30464,1,30069
30466,1,30069
30474,1,30069
30476,1,30069
30476,1,30071
30002,1,30071
30464,1,30071
30466,1,30071
30474,1,30071
30002,1,30073
30464,1,30073
30466,1,30073
30474,1,30073
30476,1,30073
30002,1,30077
30464,1,30077
30474,1,30077
30476,1,30077
30478,1,30077
30002,1,30079
30464,1,30079
30474,1,30079
30476,1,30079
30478,1,30079
30002,1,30081
30464,1,30081
30474,1,30081
30476,1,30081
30478,1,30081
30002,1,30083
30464,1,30083
30474,1,30083
30476,1,30083
30478,1,30083
30002,1,30087
30464,1,30087
30474,1,30087
30476,1,30087
30478,1,30087
30002,1,30089
30464,1,30089
30474,1,30089
30476,1,30089
30478,1,30089
30002,1,30091
30464,1,30091
30474,1,30091
30476,1,30091
30478,1,30091
30002,1,30093
30464,1,30093
30474,1,30093
30476,1,30093
30478,1,30093
30002,1,30097
30464,1,30097
30474,1,30097
30476,1,30097
30478,1,30097
30002,1,30099
30464,1,30099
30474,1,30099
30476,1,30099
30478,1,30099
30002,1,30101
30464,1,30101
30474,1,30101
30476,1,30101
30478,1,30101
30002,1,30103
30464,1,30103
30474,1,30103
30476,1,30103
30478,1,30103
30474,1,30107
30476,1,30107
30478,1,30107
30002,1,30107
30464,1,30107
30002,1,30109
30464,1,30109
30474,1,30109
30476,1,30109
30478,1,30109
30002,1,30111
30464,1,30111
30474,1,30111
30476,1,30111
30478,1,30111
30002,1,30113
30464,1,30113
30474,1,30113
30476,1,30113
30478,1,30113
30476,1,30140
29992,1,30140
30002,1,30140
30464,1,30140
30474,1,30140
29992,1,30142
30002,1,30142
30464,1,30142
30474,1,30142
30476,1,30142
29992,1,30144
30002,1,30144
30464,1,30144
30474,1,30144
30476,1,30144
29992,1,30146
30002,1,30146
30464,1,30146
30474,1,30146
30476,1,30146
29992,1,30150
30002,1,30150
30464,1,30150
30474,1,30150
30476,1,30150
29992,1,30152
30002,1,30152
30464,1,30152
30474,1,30152
30476,1,30152
29992,1,30154
30002,1,30154
30464,1,30154
30474,1,30154
30476,1,30154
30002,1,30156
30464,1,30156
30474,1,30156
30476,1,30156
29992,1,30156
29992,1,30160
30002,1,30160
30464,1,30160
30474,1,30160
30476,1,30160
29992,1,30162
30002,1,30162
30464,1,30162
30474,1,30162
30476,1,30162
29992,1,30164
30002,1,30164
30464,1,30164
30474,1,30164
30476,1,30164
29992,1,30166
30002,1,30166
30464,1,30166
30474,1,30166
30476,1,30166
29992,1,30170
30002,1,30170
30464,1,30170
30474,1,30170
30476,1,30170
29992,1,30172
30002,1,30172
30464,1,30172
30474,1,30172
30476,1,30172
29992,1,30174
30002,1,30174
30464,1,30174
30474,1,30174
30476,1,30174
30474,1,30176
30476,1,30176
29992,1,30176
30002,1,30176
30464,1,30176
30002,1,30227
30008,1,30227
30464,1,30227
30470,1,30227
30474,1,30227
30002,1,30228
30008,1,30228
30464,1,30228
30470,1,30228
30474,1,30228
30002,1,30229
30008,1,30229
30464,1,30229
30470,1,30229
30474,1,30229
30002,1,30230
30008,1,30230
30464,1,30230
30470,1,30230
30474,1,30230
30002,1,30232
30008,1,30232
30464,1,30232
30470,1,30232
30474,1,30232
30002,1,30233
30008,1,30233
30464,1,30233
30470,1,30233
30474,1,30233
30002,1,30234
30008,1,30234
30464,1,30234
30470,1,30234
30474,1,30234
30002,1,30235
30008,1,30235
30464,1,30235
30470,1,30235
30474,1,30235
30002,1,30237
30008,1,30237
30464,1,30237
30470,1,30237
30474,1,30237
30002,1,30238
30008,1,30238
30464,1,30238
30470,1,30238
30474,1,30238
30002,1,30239
30008,1,30239
30464,1,30239
30470,1,30239
30474,1,30239
30002,1,30240
30008,1,30240
30464,1,30240
30470,1,30240
30474,1,30240
30002,1,30242
30008,1,30242
30464,1,30242
30470,1,30242
30474,1,30242
30002,1,30243
30008,1,30243
30464,1,30243
30470,1,30243
30474,1,30243
30002,1,30244
30008,1,30244
30464,1,30244
30470,1,30244
30474,1,30244
30002,1,30245
30008,1,30245
30464,1,30245
30470,1,30245
30474,1,30245
29994,1,30392
30002,1,30392
30464,1,30392
30470,1,30392
30476,1,30392
30464,1,30393
30470,1,30393
30476,1,30393
29994,1,30393
30002,1,30393
29994,1,30394
30002,1,30394
30464,1,30394
30470,1,30394
30476,1,30394
29994,1,30395
30002,1,30395
30464,1,30395
30470,1,30395
30476,1,30395
29994,1,30397
30002,1,30397
30464,1,30397
30470,1,30397
30476,1,30397
29994,1,30398
30002,1,30398
30464,1,30398
30470,1,30398
30476,1,30398
29994,1,30399
30002,1,30399
30464,1,30399
30470,1,30399
30476,1,30399
29994,1,30400
30002,1,30400
30464,1,30400
30470,1,30400
30476,1,30400
29994,1,30402
30002,1,30402
30464,1,30402
30470,1,30402
30476,1,30402
29994,1,30403
30002,1,30403
30464,1,30403
30470,1,30403
30476,1,30403
29994,1,30404
30002,1,30404
30464,1,30404
30470,1,30404
30476,1,30404
29994,1,30405
30002,1,30405
30464,1,30405
30470,1,30405
30476,1,30405
29994,1,30407
30002,1,30407
30464,1,30407
30470,1,30407
30476,1,30407
29994,1,30408
30002,1,30408
30464,1,30408
30470,1,30408
30476,1,30408
29994,1,30409
30002,1,30409
30464,1,30409
30470,1,30409
30476,1,30409
29994,1,30410
30002,1,30410
30464,1,30410
30470,1,30410
30476,1,30410
11478,15,29985
29996,1,29985
11478,15,29987
29996,1,29987
11478,15,29989
29996,1,29989
11478,15,29991
29996,1,29991
2867,25,2735
2868,18,2735
2869,38,2735
2870,38,2735
2871,25,2735
2872,25,2735
2875,38,2735
2876,18,2735
21037,10,2735
2867,5,2737
2876,4,2737
21037,2,2737
2868,4,2737
2869,8,2737
2870,8,2737
2871,5,2737
2872,5,2737
2875,8,2737
2867,13,2738
2868,9,2738
2869,19,2738
2870,19,2738
2871,13,2738
2872,13,2738
2875,19,2738
2876,9,2738
21037,5,2738
34,50000,2742
38,200,2742
40,50,2742
2870,3,2742
2871,3,2742
34,50000,2743
38,200,2743
40,50,2743
2870,1,2743
2871,1,2743
34,50000,2744
38,200,2744
2870,1,2744
2875,1,2744
2870,1,2745
2871,1,2745
34,50000,2745
38,200,2745
40,50,2745
34,50000,2746
38,200,2746
40,50,2746
2870,4,2746
2871,4,2746
34,50000,2747
38,200,2747
40,50,2747
2870,1,2747
2871,1,2747
34,50000,2748
38,200,2748
40,50,2748
2871,2,2748
2875,2,2748
2867,5,2749
2868,4,2749
21037,4,2749
2869,8,2749
2870,8,2749
2871,5,2749
2872,5,2749
2875,8,2749
2876,4,2749
2867,50,2750
2868,35,2750
2869,75,2750
2870,75,2750
2871,50,2750
2872,50,2750
2875,75,2750
2876,35,2750
21037,20,2750
2867,5,2751
2868,4,2751
2869,8,2751
2870,8,2751
2871,5,2751
2872,5,2751
2875,8,2751
2876,4,2751
21037,2,2751
2867,1,2752
2870,4,2752
2872,1,2752
2875,2,2752
2876,1,2752
21037,1,2752
2867,5,2753
2868,4,2753
2869,8,2753
2870,8,2753
2871,5,2753
2872,5,2753
2875,8,2753
2876,4,2753
21037,1,2753
34,100000,2754
38,200,2754
39,100,2754
40,50,2754
2867,1,2754
2869,1,2754
2876,1,2754
2291,1,2755
2867,1,2755
2868,1,2755
2869,1,2755
2867,100,2756
2868,70,2756
2869,150,2756
2870,150,2756
2871,100,2756
2872,100,2756
2875,150,2756
2876,70,2756
21037,40,2756
2289,1,2757
2867,1,2757
2868,1,2757
2870,1,2757
34,100000,2758
38,200,2758
39,100,2758
40,50,2758
2867,1,2758
2869,1,2758
2870,1,2758
2876,1,2758
2295,1,2759
2867,1,2759
2868,1,2759
2870,1,2759
34,100000,2760
38,200,2760
39,100,2760
40,50,2760
2867,1,2760
2869,1,2760
2876,1,2760
2293,1,2761
2867,1,2761
2868,1,2761
2870,1,2761
2868,3,2762
2869,6,2762
2870,4,2762
2871,4,2762
2872,4,2762
2875,7,2762
2876,4,2762
21037,1,2762
1968,1,2763
2867,1,2763
2876,1,2763
2867,3,2764
2869,5,2764
2870,5,2764
2871,3,2764
2872,3,2764
2875,5,2764
2876,4,2764
21037,1,2764
2867,4,2765
2869,3,2765
2870,6,2765
2871,6,2765
2872,4,2765
2875,4,2765
21037,3,2765
2867,5,2766
2868,4,2766
2869,8,2766
2870,8,2766
2871,5,2766
2872,5,2766
2875,8,2766
2876,4,2766
21037,2,2766
2867,3,2767
2869,4,2767
2870,4,2767
2871,3,2767
2872,3,2767
2875,4,2767
21037,2,2767
2867,5,2768
2868,4,2768
2869,8,2768
2870,8,2768
2871,5,2768
2872,5,2768
2875,8,2768
2876,4,2768
21037,2,2768
2867,1,2769
2869,3,2769
2870,2,2769
2871,2,2769
2872,2,2769
2875,2,2769
21037,1,2769
34,100000,2770
38,200,2770
40,50,2770
2867,3,2770
2869,5,2770
2870,5,2770
2871,3,2770
2872,3,2770
2875,5,2770
2876,4,2770
2867,5,2771
2868,4,2771
2869,8,2771
2870,8,2771
2871,5,2771
2872,5,2771
2875,8,2771
2876,4,2771
21037,2,2771
2867,5,2772
2868,4,2772
2869,8,2772
2870,8,2772
2871,5,2772
2872,5,2772
2875,8,2772
2876,4,2772
21037,2,2772
2867,5,2773
2868,4,2773
2869,8,2773
2870,8,2773
2871,5,2773
2872,5,2773
2875,8,2773
2876,4,2773
21037,10,2773
2867,4,2786
2869,2,2786
2871,2,2786
2872,2,2786
21037,1,2786
34,100000,2787
38,200,2787
40,50,2787
2870,1,2787
2872,1,2787
2875,1,2787
2867,10,2788
2870,8,2788
2871,6,2788
2872,6,2788
2875,4,2788
2876,2,2788
21037,2,2788
2867,10,2789
2868,6,2789
2870,6,2789
2871,5,2789
2872,10,2789
2876,4,2789
21037,4,2789
34,50000,2790
38,100,2790
40,100,2790
2867,2,2790
2868,1,2790
2869,4,2790
2870,2,2790
2871,1,2790
2876,1,2790
34,50000,2791
38,100,2791
40,100,2791
2867,3,2791
2868,1,2791
2869,2,2791
2870,3,2791
2871,1,2791
2876,1,2791
34,50000,2793
38,200,2793
40,50,2793
2867,1,2793
2868,1,2793
2869,1,2793
34,50000,2795
38,200,2795
40,50,2795
2867,1,2795
2868,1,2795
2869,1,2795
34,50000,2797
38,200,2797
40,50,2797
2867,1,2797
2868,1,2797
2869,1,2797
2867,5,2800
2868,4,2800
2869,8,2800
2870,8,2800
2871,5,2800
2872,5,2800
2875,8,2800
2876,4,2800
21037,4,2800
2868,5,3963
2869,10,3963
2870,10,3963
2875,14,3963
21037,1,3963
34,300000,33150
38,600,33150
40,150,33150
2870,3,33150
2872,3,33150
2875,3,33150
11483,1,30837
11536,3,30837
11538,3,30837
25861,1,30837
9840,8,30837
9842,6,30837
3689,5,28577
9842,2,28577
11483,1,28577
11689,5,28577
22542,1,28577
3689,5,28579
9842,2,28579
11483,1,28579
11689,5,28579
22576,1,28579
9834,4,28198
9848,4,28198
11399,4,28198
11481,1,28198
11530,1,28198
11688,1,28198
23523,1,28198
11556,1,28200
11557,1,28200
22765,1,28200
9834,4,28200
9848,4,28200
11399,4,28200
11481,1,28200
9834,1,28202
9848,1,28202
11399,1,28202
11481,1,28202
11530,1,28202
11688,1,28202
23711,1,28202
9834,1,28204
9848,1,28204
11399,2,28204
11481,1,28204
11556,1,28204
11557,1,28204
23719,1,28204
9834,3,28206
9848,3,28206
11399,3,28206
11481,1,28206
11530,1,28206
11688,1,28206
23709,1,28206
9834,3,28208
9848,3,28208
11399,3,28208
11481,1,28208
11556,1,28208
11557,1,28208
23717,1,28208
4393,1,4406
9840,3,4406
9842,3,4406
11399,3,4406
11483,1,4406
11541,6,4406
34,130000,27309
35,70000,27309
36,1500,27309
34,500,32858
35,500,32858
36,150,32858
34,200,32859
35,200,32859
34,1000,32860
35,400,32860
34,2000,32861
35,1000,32861
34,15000,32862
35,10000,32862
34,32000,32863
39,32,32863
34,16000,32864
39,16,32864
34,4000,32865
39,16,32865
34,2000,32866
39,8,32866
34,850,32867
39,2,32867
34,2000,32868
38,20,32868
40,20,32868
34,6000,32869
38,50,32869
40,50,32869
34,12000,32870
38,100,32870
40,100,32870
34,15000,32871
35,5000,32871
36,500,32871
34,30000,33004
35,20000,33004
34,10000,33006
35,6000,33006
34,5000,33008
35,5000,33008
34,2000,33010
35,2000,33010
34,1000,33012
35,1000,33012
9840,9,25564
9842,13,25564
11483,1,25564
11534,2,25564
11535,2,25564
11536,2,25564
11537,2,25564
11541,3,25564
25561,1,25564
9842,4,33200
11483,1,33200
11540,2,33200
33178,1,33200
33195,5,33200
9840,6,33200
9840,6,33202
9842,4,33202
11483,1,33202
11540,2,33202
33180,1,33202
33195,5,33202
9834,4,33273
11483,1,33273
11540,4,33273
33270,1,33273
9840,6,33198
9842,4,33198
11483,1,33198
11540,2,33198
33176,1,33198
33195,5,33198
